group,TrialOrder,Block,Trial,Sentence,Verb,Noun1,Noun2,Type,List,Bias,TrialGroup,AudioFile,CongruentPic,IncongruentPic,image1,image2,targetlocation,image1type,image2type,moddirection,instdirection,VerbTime,audiodur,Rand,GitLink_image1,GitLink_image2,GitLink_AudioFile
A,138,Training,57,What did Tom use?,glanced at,NA,NA,Question_Incongruent,1,Mod,,whatdidtomuse.mp3,crystal.png,jewel.png,crystal.png,jewel.png,1,congruent,incongruent,NA,NA,1,1544,0.920660722,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/modbias_list1_training/crystal.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/modbias_list1_training/jewel.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/modbias_list1_training/whatdidtomuse.mp3?raw=true
A,139,Training,18,Kate felt the turtle with the leaf,felt,turtle,leaf,Sentence,1,Mod,6,kateturtleleaf_nopauses.mp3,kateturtleleafmodright.png,kateturtleleafinstleft.png,kateturtleleafmodright.png,kateturtleleafinstleft.png,1,mod,inst,R,L,417,1970,0.959850562,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/modbias_list1_training/kateturtleleafmodright.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/modbias_list1_training/kateturtleleafinstleft.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/modbias_list1_training/kateturtleleaf_nopauses.mp3?raw=true
A,140,Training,18,Which toy did Kate feel?,felt,NA,NA,Question_Congruent,1,Mod,,whichtoykatefeel.mp3,turtleleaf.png,turtlepillow.png,turtleleaf.png,turtlepillow.png,1,congruent,incongruent,NA,NA,1,2090,0.959850562,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/modbias_list1_training/turtleleaf.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/modbias_list1_training/turtlepillow.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/modbias_list1_training/whichtoykatefeel.mp3?raw=true
A,141,Training,67,Tom inspected the pig with the chopsticks,inspected,pig,chopsticks,Sentence,1,Mod,7,tompigchopsticks_nopauses.mp3,tompigchopsticksmodleft.png,tompigchopsticksinstright.png,tompigchopsticksinstright.png,tompigchopsticksmodleft.png,2,inst,mod,L,R,574,3106,0.960658297,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/modbias_list1_training/tompigchopsticksinstright.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/modbias_list1_training/tompigchopsticksmodleft.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/modbias_list1_training/tompigchopsticks_nopauses.mp3?raw=true
A,142,Training,67,What did Tom use?,inspected,NA,NA,Question_Incongruent,1,Mod,,whatdidtomuse.mp3,chopsticks.png,stick.png,stick.png,chopsticks.png,2,incongruent,congruent,NA,NA,1,1544,0.960658297,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/modbias_list1_training/stick.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/modbias_list1_training/chopsticks.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/modbias_list1_training/whatdidtomuse.mp3?raw=true
A,143,Training,19,Tom felt the pig with the pillow,felt,pig,pillow,Sentence,1,Mod,7,tompigpillow_nopauses.mp3,tompigpillowmodleft.png,tompigpillowinstright.png,tompigpillowinstright.png,tompigpillowmodleft.png,2,inst,mod,L,R,556,2176,0.984339086,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/modbias_list1_training/tompigpillowinstright.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/modbias_list1_training/tompigpillowmodleft.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/modbias_list1_training/tompigpillow_nopauses.mp3?raw=true
A,144,Training,19,Which toy did Tom feel?,felt,NA,NA,Question_Congruent,1,Mod,,whichtoytomfeel.mp3,pigpillow.png,pigleaf.png,pigleaf.png,pigpillow.png,2,incongruent,congruent,NA,NA,1,2020,0.984339086,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/modbias_list1_training/pigleaf.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/modbias_list1_training/pigpillow.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/modbias_list1_training/whichtoytomfeel.mp3?raw=true
B,1,Training,63,Tom inspected the fox with the stick,inspected,fox,stick,Sentence,1,ModControl,3,tomfoxstick_nopauses.mp3,tomfoxstickmodleft.png,tomfoxstickinstright.png,tomfoxstickinstright.png,tomfoxstickmodleft.png,2,inst,mod,L,R,504,2674,0.038950512,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/modbias_list1_training/tomfoxstickinstright.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/modbias_list1_training/tomfoxstickmodleft.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/modbias_list1_training/tomfoxstick_nopauses.mp3?raw=true
B,2,Training,63,Who did it?,inspected,NA,NA,Question_Control,1,ModControl,,whodidit.mp3,tom.png,kate.png,kate.png,tom.png,2,incongruent,congruent,NA,NA,1,650,0.038950512,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/modbias_list1_training/kate.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/modbias_list1_training/tom.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/modbias_list1_training/whodidit.mp3?raw=true
B,3,Training,1,Tom located the dolphin with the grass,located,dolphin,grass,Sentence,1,ModControl,1,tomdolphingrass_nopauses.mp3,tomdolphingrassmodright.png,tomdolphingrassinstleft.png,tomdolphingrassmodright.png,tomdolphingrassinstleft.png,1,mod,inst,R,L,588,3180,0.050196044,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/modbias_list1_training/tomdolphingrassmodright.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/modbias_list1_training/tomdolphingrassinstleft.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/modbias_list1_training/tomdolphingrass_nopauses.mp3?raw=true
B,4,Training,1,Who did it?,located,NA,NA,Question_Control,1,ModControl,,whodidit.mp3,tom.png,kate.png,tom.png,kate.png,1,congruent,incongruent,NA,NA,1,650,0.050196044,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/modbias_list1_training/tom.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/modbias_list1_training/kate.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/modbias_list1_training/whodidit.mp3?raw=true
B,5,Training,70,Kate inspected the gorilla with the chopsticks,inspected,gorilla,chopsticks,Sentence,1,ModControl,10,kategorillachopsticks_nopauses.mp3,kategorillachopsticksmodright.png,kategorillachopsticksinstleft.png,kategorillachopsticksmodright.png,kategorillachopsticksinstleft.png,1,mod,inst,R,L,449,3411,0.064202285,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/modbias_list1_training/kategorillachopsticksmodright.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/modbias_list1_training/kategorillachopsticksinstleft.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/modbias_list1_training/kategorillachopsticks_nopauses.mp3?raw=true
B,6,Training,70,Who did it?,inspected,NA,NA,Question_Control,1,ModControl,,whodidit.mp3,kate.png,tom.png,kate.png,tom.png,1,congruent,incongruent,NA,NA,1,650,0.064202285,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/modbias_list1_training/kate.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/modbias_list1_training/tom.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/modbias_list1_training/whodidit.mp3?raw=true
B,7,Training,8,Kate located the girl with the feather,located,girl,feather,Sentence,1,ModControl,8,kategirlfeather_nopauses.mp3,kategirlfeathermodleft.png,kategirlfeatherinstright.png,kategirlfeatherinstright.png,kategirlfeathermodleft.png,2,inst,mod,L,R,344,2500,0.080532374,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/modbias_list1_training/kategirlfeatherinstright.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/modbias_list1_training/kategirlfeathermodleft.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/modbias_list1_training/kategirlfeather_nopauses.mp3?raw=true
B,8,Training,8,Who did not do it?,located,NA,NA,Question_Control,1,ModControl,,whodidnotdoit.mp3,tom.png,kate.png,kate.png,tom.png,2,incongruent,congruent,NA,NA,1,1498,0.080532374,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/modbias_list1_training/tom.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/modbias_list1_training/kate.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/modbias_list1_training/whodidnotdoit.mp3?raw=true
B,9,Training,23,Tom felt the buffalo with the pillow,felt,buffalo,pillow,Sentence,1,ModControl,11,tombuffalopillow_nopauses.mp3,tombuffalopillowmodleft.png,tombuffalopillowinstright.png,tombuffalopillowinstright.png,tombuffalopillowmodleft.png,2,inst,mod,L,R,541,2299,0.091039999,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/modbias_list1_training/tombuffalopillowinstright.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/modbias_list1_training/tombuffalopillowmodleft.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/modbias_list1_training/tombuffalopillow_nopauses.mp3?raw=true
B,10,Training,23,Who did it?,felt,NA,NA,Question_Control,1,ModControl,,whodidit.mp3,tom.png,kate.png,kate.png,tom.png,2,incongruent,congruent,NA,NA,1,650,0.091039999,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/modbias_list1_training/kate.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/modbias_list1_training/tom.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/modbias_list1_training/whodidit.mp3?raw=true
B,11,Training,13,Tom felt the dolphin with the leaf,felt,dolphin,leaf,Sentence,1,ModControl,1,tomdolphinleaf_nopauses.mp3,tomdolphinleafmodleft.png,tomdolphinleafinstright.png,tomdolphinleafinstright.png,tomdolphinleafmodleft.png,2,inst,mod,L,R,513,2187,0.091745293,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/modbias_list1_training/tomdolphinleafinstright.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/modbias_list1_training/tomdolphinleafmodleft.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/modbias_list1_training/tomdolphinleaf_nopauses.mp3?raw=true
B,12,Training,13,Who did it?,felt,NA,NA,Question_Control,1,ModControl,,whodidit.mp3,tom.png,kate.png,tom.png,kate.png,1,congruent,incongruent,NA,NA,1,650,0.091745293,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/modbias_list1_training/tom.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/modbias_list1_training/kate.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/modbias_list1_training/whodidit.mp3?raw=true
B,13,Training,61,Tom inspected the dolphin with the stick,inspected,dolphin,stick,Sentence,1,ModControl,1,tomdolphinstick_nopauses.mp3,tomdolphinstickmodleft.png,tomdolphinstickinstright.png,tomdolphinstickinstright.png,tomdolphinstickmodleft.png,2,inst,mod,L,R,556,2981,0.095465466,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/modbias_list1_training/tomdolphinstickinstright.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/modbias_list1_training/tomdolphinstickmodleft.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/modbias_list1_training/tomdolphinstick_nopauses.mp3?raw=true
B,14,Training,61,Who did it?,inspected,NA,NA,Question_Control,1,ModControl,,whodidit.mp3,tom.png,kate.png,tom.png,kate.png,1,congruent,incongruent,NA,NA,1,650,0.095465466,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/modbias_list1_training/tom.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/modbias_list1_training/kate.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/modbias_list1_training/whodidit.mp3?raw=true
B,15,Training,35,Tom moved the buffalo with the pan,moved,buffalo,pan,Sentence,1,ModControl,11,tombuffalopan_nopauses.mp3,tombuffalopanmodright.png,tombuffalopaninstleft.png,tombuffalopanmodright.png,tombuffalopaninstleft.png,1,mod,inst,R,L,521,2486,0.111828021,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/modbias_list1_training/tombuffalopanmodright.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/modbias_list1_training/tombuffalopaninstleft.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/modbias_list1_training/tombuffalopan_nopauses.mp3?raw=true
B,16,Training,35,Who did not do it?,moved,NA,NA,Question_Control,1,ModControl,,whodidnotdoit.mp3,kate.png,tom.png,tom.png,kate.png,2,incongruent,congruent,NA,NA,1,1498,0.111828021,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/modbias_list1_training/kate.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/modbias_list1_training/tom.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/modbias_list1_training/whodidnotdoit.mp3?raw=true
B,17,Training,54,Kate glanced at the turtle with the jewel,glanced at,turtle,jewel,Sentence,1,ModControl,6,kateturtlejewel_nopauses.mp3,kateturtlejewelmodleft.png,kateturtlejewelinstright.png,kateturtlejewelinstright.png,kateturtlejewelmodleft.png,2,inst,mod,L,R,355,2674,0.140213846,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/modbias_list1_training/kateturtlejewelinstright.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/modbias_list1_training/kateturtlejewelmodleft.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/modbias_list1_training/kateturtlejewel_nopauses.mp3?raw=true
B,18,Training,54,Who did it?,glanced at,NA,NA,Question_Control,1,ModControl,,whodidit.mp3,kate.png,tom.png,kate.png,tom.png,1,congruent,incongruent,NA,NA,1,650,0.140213846,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/modbias_list1_training/kate.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/modbias_list1_training/tom.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/modbias_list1_training/whodidit.mp3?raw=true
B,19,Training,57,Tom glanced at the whale with the crystal,glanced at,whale,crystal,Sentence,1,ModControl,9,tomwhalecrystal_nopauses.mp3,tomwhalecrystalmodright.png,tomwhalecrystalinstleft.png,tomwhalecrystalmodright.png,tomwhalecrystalinstleft.png,1,mod,inst,R,L,557,2915,0.145499734,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/modbias_list1_training/tomwhalecrystalmodright.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/modbias_list1_training/tomwhalecrystalinstleft.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/modbias_list1_training/tomwhalecrystal_nopauses.mp3?raw=true
B,20,Training,57,Who did it?,glanced at,NA,NA,Question_Control,1,ModControl,,whodidit.mp3,tom.png,kate.png,tom.png,kate.png,1,congruent,incongruent,NA,NA,1,650,0.145499734,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/modbias_list1_training/tom.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/modbias_list1_training/kate.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/modbias_list1_training/whodidit.mp3?raw=true
B,21,Training,72,Kate inspected the hawk with the chopsticks,inspected,hawk,chopsticks,Sentence,1,ModControl,12,katehawkchopsticks_nopauses.mp3,katehawkchopsticksmodright.png,katehawkchopsticksinstleft.png,katehawkchopsticksmodright.png,katehawkchopsticksinstleft.png,1,mod,inst,R,L,412,3037,0.17607535,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/modbias_list1_training/katehawkchopsticksmodright.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/modbias_list1_training/katehawkchopsticksinstleft.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/modbias_list1_training/katehawkchopsticks_nopauses.mp3?raw=true
B,22,Training,72,Who did it?,inspected,NA,NA,Question_Control,1,ModControl,,whodidit.mp3,kate.png,tom.png,tom.png,kate.png,2,incongruent,congruent,NA,NA,1,650,0.17607535,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/modbias_list1_training/tom.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/modbias_list1_training/kate.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/modbias_list1_training/whodidit.mp3?raw=true
